nohup: ignoring input
INFO:     Started server process [3439032]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
[TOKEN_SERVICE] Registered token 68f1d394-44d7-48da-9692-e15ac0983b54: action=squid, type=summon_entity, entity=squid, item=None
INFO:     10.0.0.194:61502 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61503 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61504 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61505 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61506 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49619 - "GET /api/tokens/nearby?lat=40.075827&lon=-105.300831&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:49620 - "GET /api/tokens/nearby?lat=40.075833&lon=-105.300824&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:49621 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49622 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49623 - "GET /api/tokens/nearby?lat=40.075847&lon=-105.300825&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:49624 - "GET /api/tokens/nearby?lat=40.075846&lon=-105.300829&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:49625 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49626 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49627 - "GET /api/tokens/nearby?lat=40.075847&lon=-105.300851&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:49628 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55480 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55481 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55482 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55483 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55484 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55485 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55486 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63159 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63160 - "GET /api/tokens/nearby?lat=40.075849&lon=-105.300825&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63161 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63162 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63163 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63164 - "GET /api/tokens/nearby?lat=40.075837&lon=-105.300827&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63165 - "GET /api/tokens/nearby?lat=40.075829&lon=-105.300828&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63166 - "GET /api/tokens/nearby?lat=40.075818&lon=-105.300800&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63167 - "GET /api/tokens/nearby?lat=40.075817&lon=-105.300798&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63168 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63169 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63170 - "GET /api/tokens/nearby?lat=40.075807&lon=-105.300788&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63171 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63172 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63173 - "GET /api/tokens/nearby?lat=40.075816&lon=-105.300784&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63174 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54516 - "GET /api/tokens/nearby?lat=40.075811&lon=-105.300800&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:54517 - "GET /api/tokens/nearby?lat=40.075813&lon=-105.300809&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:54518 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54519 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54520 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54521 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51433 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51434 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51435 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51436 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51437 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:50251 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:50252 - "GET /api/tokens/nearby?lat=40.075790&lon=-105.300799&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:50253 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:50254 - "GET /api/tokens/nearby?lat=40.075792&lon=-105.300809&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:50255 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:50256 - "GET /api/tokens/nearby?lat=40.075798&lon=-105.300824&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:50257 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63930 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:63931 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:63932 - "GET /api/tokens/nearby?lat=40.075879&lon=-105.300709&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63933 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63934 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63935 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63936 - "GET /api/tokens/nearby?lat=40.075854&lon=-105.300772&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63937 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63938 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63939 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63940 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63941 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63942 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63943 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63944 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63945 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63946 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63947 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63948 - "POST /api/device/location HTTP/1.1" 200 OK
[TOKEN_SERVICE] Registered token 3e2eab85-0dbc-4ef9-9fb3-dcd8d13431b1: action=mooshroom, type=summon_entity, entity=mooshroom, item=None
INFO:     10.0.0.152:54251 - "POST /api/tokens/register HTTP/1.1" 200 OK
INFO:     10.0.0.194:49740 - "GET /api/tokens/nearby?lat=40.075805&lon=-105.300796&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:49741 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49742 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49743 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:49744 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:49745 - "POST /api/device/location HTTP/1.1" 200 OK
[TOKEN_SERVICE] Registered token 842483b1-c7d0-4a5d-971a-c3ab261ade39: action=salmon, type=summon_entity, entity=salmon, item=None
INFO:     10.0.0.152:54254 - "POST /api/tokens/register HTTP/1.1" 200 OK
INFO:     10.0.0.194:55535 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55536 - "GET /api/tokens/nearby?lat=40.075857&lon=-105.300849&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:55537 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55538 - "GET /api/tokens/nearby?lat=40.075769&lon=-105.300813&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:55539 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55540 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:55541 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55542 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55543 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55544 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55535 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55536 - "GET /api/tokens/nearby?lat=40.075864&lon=-105.300827&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:55537 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55538 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55539 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:55540 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:59997 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61490 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:61491 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:61492 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:61493 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61494 - "GET /api/tokens/nearby?lat=40.075818&lon=-105.300795&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:61495 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61496 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61497 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:61498 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61499 - "GET /api/tokens/nearby?lat=40.075740&lon=-105.300814&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:61500 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:61501 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58493 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58494 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58495 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58496 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58497 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58498 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54622 - "GET /api/tokens/nearby?lat=40.075810&lon=-105.300818&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:54623 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54624 - "GET /api/tokens/nearby?lat=40.075819&lon=-105.300818&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:54625 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:54626 - "GET /api/tokens/nearby?lat=40.075825&lon=-105.300824&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:54627 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54628 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54629 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:54630 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63224 - "GET /api/tokens/nearby?lat=40.075816&lon=-105.300800&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63225 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:63226 - "GET /api/tokens/nearby?lat=40.075814&lon=-105.300812&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63227 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:63228 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63229 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63230 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:63231 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:63232 - "GET /api/tokens/nearby?lat=40.075834&lon=-105.300779&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:58310 - "GET /api/tokens/nearby?lat=40.075827&lon=-105.300780&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:58311 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:58312 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58313 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58314 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58315 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58316 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58317 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:58318 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:59069 - "GET /api/tokens/nearby?lat=40.075831&lon=-105.300802&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:59070 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:59071 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:59072 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:59073 - "GET /api/tokens/nearby?lat=40.075836&lon=-105.300811&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:59074 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:59075 - "GET /api/tokens/nearby?lat=40.075836&lon=-105.300810&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:59076 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:63042 - "GET /api/tokens/nearby?lat=40.075820&lon=-105.300834&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:63043 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:56577 - "GET /api/tokens/nearby?lat=40.075839&lon=-105.300797&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:56578 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:56579 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:56580 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:56581 - "GET /api/tokens/nearby?lat=40.075817&lon=-105.300795&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:56582 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:56583 - "GET /api/tokens/nearby?lat=40.075807&lon=-105.300793&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:56584 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:56585 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:56586 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:64823 - "GET /api/tokens/nearby?lat=40.075820&lon=-105.300792&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:64824 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:64825 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:64826 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:64827 - "POST /api/device/location HTTP/1.1" 200 OK
[TOKEN_SERVICE] Registered token a38f68b0-ae3a-46e0-961b-41dd9d106171: action=ender_dragon, type=summon_entity, entity=ender_dragon, item=None
INFO:     10.0.0.152:54284 - "POST /api/tokens/register HTTP/1.1" 200 OK
INFO:     10.0.0.194:60443 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:60444 - "GET /api/tokens/nearby?lat=40.075822&lon=-105.300863&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:60445 - "GET /api/tokens/nearby?lat=40.075816&lon=-105.300861&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:60446 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:60447 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:53517 - "GET /api/tokens/nearby?lat=40.075863&lon=-105.300839&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:53518 - "GET /api/tokens/nearby?lat=40.075865&lon=-105.300813&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:53519 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53520 - "GET /api/tokens/nearby?lat=40.075866&lon=-105.300813&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:53521 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53522 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53523 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53524 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51736 - "GET /api/tokens/nearby?lat=40.075821&lon=-105.300809&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:51737 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51738 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:51739 - "GET /api/tokens/nearby?lat=40.075804&lon=-105.300816&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:51740 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:51741 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:50271 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:50272 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:62012 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:62013 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:62014 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:62015 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:62016 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.19:45450 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.19:39360 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:53701 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:53702 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53703 - "GET /api/tokens/nearby?lat=40.075828&lon=-105.300779&limit=10 HTTP/1.1" 200 OK
INFO:     10.0.0.194:53704 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53705 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:53706 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53707 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.19:51984 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.194:53708 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.19:59354 - "POST /summon HTTP/1.1" 200 OK
INFO:     10.0.0.131:57327 - "POST /api/tokens/write HTTP/1.1" 404 Not Found
INFO:     10.0.0.131:57328 - "POST /api/tokens/write HTTP/1.1" 404 Not Found
INFO:     10.0.0.131:57329 - "POST /api/tokens/scan HTTP/1.1" 404 Not Found
INFO:     10.0.0.131:57330 - "POST /api/tokens/scan HTTP/1.1" 404 Not Found
INFO:     10.0.0.131:57331 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.131:57332 - "POST /api/device/location HTTP/1.1" 200 OK
INFO:     10.0.0.194:53709 - "POST /api/device/location HTTP/1.1" 200 OK
